"signature"	"gene"	"PageRank"	"EigenCentrality"	"PPI_cat"	"strength"	"normalized.strength"	"annd"	"rank_by_PR"	"rank_by_strength"	"rank_by_normalized.strength"	"rank_by_ANND"	"p.PageRank"	"rank_by_p.PR"	"p.annd"	"rank_by_p.ANND"
"CTS_16.1"	"PARD6B"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"PDLIM2"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"PDPN"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"PITX1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"POSTN"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"PRKCZ"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"PRNP"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"RAMP1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"REM1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"RFLNB"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"RUNX1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"S1PR2"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"SMOC2"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"SPATS2L"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"STARD8"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"STEAP1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"STIM1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"TBX20"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"TEAD1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"TGFB1I1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"TGFBR3"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"TINAGL1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"TMEM37"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"TSPAN9"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"UNC5C"	0.0689655172413793	0.999999999999999	"CTS"	0.00108696856450261	1.48899803356522e-05	1	2.5	1.5	1.5	3	NA	NA	NA	NA
"CTS_16.1"	"UPK3B"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"VNN1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"VWC2"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"WNT6"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_8"	"ALX1"	0.0133928571428571	1.23741439763658e-17	"CTS"	0	0	NA	28.5	28.5	28.5	NA	NA	NA	NA	NA
"CTS_8"	"B3GALNT1"	0.0133928571428571	1.23741439763658e-17	"CTS"	0	0	NA	28.5	28.5	28.5	NA	NA	NA	NA	NA
"CTS_8"	"BATF"	0.0133928571428571	1.23741439763658e-17	"CTS"	0	0	NA	28.5	28.5	28.5	NA	NA	NA	NA	NA
"CTS_8"	"BMP7"	0.0133928571428571	1.23741439763658e-17	"CTS"	0	0	NA	28.5	28.5	28.5	NA	NA	NA	NA	NA
"CTS_8"	"CAMK2N1"	0.0133928571428571	1.23741439763658e-17	"CTS"	0	0	NA	28.5	28.5	28.5	NA	NA	NA	NA	NA
"CTS_8"	"CDK6"	0.0133928571428571	1.23741439763658e-17	"CTS"	0	0	NA	28.5	28.5	28.5	NA	NA	NA	NA	NA
