"signature"	"gene"	"PageRank"	"PPI_cat"	"EigenCentrality"	"p.PageRank"	"rank_by_p.PR"	"rank_by_PR"	"annd"	"p.annd"	"strength"	"rank_by_strength"	"normalized.strength"	"rank_by_normalized.strength"	"rank_by_ANND"	"rank_by_p.ANND"
"HiG_7"	"Hspd1"	0.00698840627731935	"HiG"	0.0657373517377384	0.97	113.5	41	8.72784220997384	0	0.121853375429479	40	0.000411666808883374	40	42	67.5
"HiG_7"	"Hspe1"	0.00850082110522647	"HiG"	0.113125045406299	0.967	66	27	12.4623978733137	0	0.143428157724029	34	0.000484554586905502	34	24	67.5
"HiG_7"	"Idh3a"	0.00807996979595257	"HiG"	0.0298296813450175	0.963	7.5	31	6.87046756927199	0	0.143640682066811	33	0.000485272574550038	33	60	67.5
"HiG_7"	"Ifitm3"	0.00631113916061205	"HiG"	0	0.968	85	54.5	1	0	0.00677494126556266	128.5	2.28883150863603e-05	129	129.5	67.5
"HiG_7"	"Imp3"	0.00399188035573804	"HiG"	0.0124161579895773	0.966	46.5	81	3.24133992988109	0	0.0566466027199136	76	0.000191373657837546	76	103	67.5
"HiG_7"	"Impdh2"	0.00528709725560318	"HiG"	0.240155464557282	0.97	113.5	64	16.9572128367371	0	0.0998804570057275	44	0.000337433976370701	44	17	67.5
"HiG_7"	"Itga2b"	0.0437426588354804	"HiG"	0.263523209900985	0.968	85	1	2.51259312297064	0	0.733339330842628	1	0.0024774977393332	1	112	67.5
"HiG_7"	"Ldha"	0.00133290789370926	"HiG"	0.00851183719693263	0.969	102	129	26	0	0.00761789130955895	126	2.57361192890505e-05	126	4	67.5
"HiG_7"	"Lgals1"	0.00311221244592852	"HiG"	0.00109410393581573	0.967	66	95	2	0	0.0230553017188274	104	7.78895328338763e-05	104	120	67.5
"HiG_7"	"Lmo2"	0.00631717755022354	"HiG"	0.00320044368455768	0.964	17.5	48	5.61705823751936	0	0.0871564224348423	55	0.000294447373090684	55	75	67.5
"HiG_7"	"Mcm3"	0.00681142829772087	"HiG"	0	0.968	85	43	2	0	0.0251002406802258	103	8.47981104061681e-05	103	120	67.5
"HiG_7"	"Mcm7"	0.00921085174792391	"HiG"	0	0.968	85	18	1	0	0.0335078490355629	93	0.000113202192687713	93	129.5	67.5
"HiG_7"	"Mrpl12"	0.00559750244297714	"HiG"	0	0.968	85	62	2	0	0.0914502439445654	51	0.000308953526839748	51	120	67.5
"HiG_7"	"Mrpl15"	0.00921085174792225	"HiG"	0	0.968	85	19	1	0	0.15394761835341	26	0.000520093305248008	26	129.5	67.5
"HiG_7"	"Mrpl34"	0.00412506329094408	"HiG"	0	0.968	85	78	2	0	0.0624973744088449	70	0.00021113977840826	70	120	67.5
"HiG_7"	"Mrto4"	0.00631113916061205	"HiG"	0	0.968	85	54.5	1	0	0.0344058798808918	91.5	0.000116236080678688	92	129.5	67.5
"HiG_7"	"Mt1"	0.00631113916061205	"HiG"	0	0.968	85	54.5	1	0	0.070315019977095	66.5	0.000237550743165861	67	129.5	67.5
"HiG_7"	"Myc"	0.0079945145251676	"HiG"	0.234526930339199	0.968	85	33	4.70020322660873	0	0.159905005966557	24	0.000540219614751881	24	89	67.5
"HiG_7"	"Ncl"	0.0138349947646506	"HiG"	0.744588079387981	0.969	102	11	7.03177991465051	0	0.310583856599933	8	0.00104926978581059	8	54	67.5
"HiG_7"	"Ncoa4"	0.00356363747393732	"HiG"	0.0302663269533023	0.966	46.5	88	11	0	0.0602976759447914	74	0.000203708364678349	74	26	67.5
"HiG_7"	"Ndufa8"	0.00853418586197462	"HiG"	0.00765004836273887	0.964	17.5	26	4.56384734724021	0	0.138168826803859	35	0.000466786577040063	35	91	67.5
"HiG_7"	"Ndufaf4"	0.0018570645944557	"HiG"	0.00218513981865777	0.964	17.5	118	7	0	0.0150594690774369	114	5.08765847210707e-05	114	57	67.5
"HiG_7"	"Ndufb10"	0.0103252252447866	"HiG"	0.00975905848670837	0.965	28.5	15	5.19288552428476	0	0.191535552275836	18	0.000647079568499446	18	81	67.5
"HiG_7"	"Ndufs7"	0.00765786814024204	"HiG"	0.0110779466629454	0.964	17.5	35	5.61386044120323	0	0.145283784462524	31	0.000490823596157174	31	76	67.5
"HiG_7"	"Nop56"	0.00343085497880149	"HiG"	0.0571540921358725	0.967	66	89	10	0	0.0612700965835733	72	0.000206993569539099	72	30.5	67.5
"HiG_7"	"Nop58"	0.00631113916061688	"HiG"	0	0.968	85	50.5	1	0	0.0344058798808918	91.5	0.000116236080678688	91	129.5	67.5
"HiG_7"	"Npm1"	0.0229404292983517	"HiG"	0.800621548315023	0.97	113.5	4	4.74374736494187	0	0.514738412047936	3	0.00173898112178357	3	86	67.5
"HiG_7"	"Nsun2"	0.00722463635243163	"HiG"	0.193639171486773	0.966	46.5	39	4.7752569532352	0	0.131692681677815	38	0.000444907708370998	38	85	67.5
"HiG_7"	"Ola1"	0.0047197152537206	"HiG"	0.0846335823663507	0.969	102	69	10.982700319714	0	0.0797290755158613	60	0.000269354984850883	60	27	67.5
"HiG_7"	"Pa2g4"	0.00206729116205285	"HiG"	0.0102423246376604	0.966	46.5	112	19	0	0.0188731898749386	110	6.37607766045224e-05	110	13	67.5
"HiG_7"	"Pabpc1"	0.00997952955016958	"HiG"	0.530544952490485	0.968	85	17	8.67552757908896	0	0.199433094547611	16	0.000673760454552738	16	43	67.5
"HiG_7"	"Paics"	0.00421131932265348	"HiG"	0.363755596135699	0.97	113.5	77	9	0	0.0857906619444792	56	0.000289833317379997	56	36	67.5
"HiG_7"	"Pfn1"	0.00321266672012136	"HiG"	0.252483133421644	0.968	85	93	9	0	0.0595473866963646	75	0.000201173603703934	75	36	67.5
"HiG_7"	"Phgdh"	0.00311669391460589	"HiG"	0.0443285651246511	0.971	124	94	25.2399414951451	0	0.0420195037692735	86	0.000141957783004302	86	8	67.5
"HiG_7"	"Pkm"	0.00286646515568141	"HiG"	0.0525196633015747	0.972	130.5	100	16.6990901541283	0	0.0400546411226082	90	0.000135319733522325	90	18	67.5
"HiG_7"	"Ppid"	0.00730668484792394	"HiG"	0.478850452936393	0.967	66	38	7.84479677414616	0	0.155958723584195	25	0.000526887579676336	25	50	67.5
"HiG_7"	"Prcp"	0.00213128732957376	"HiG"	0.00226131617985937	0.97	113.5	111	3	0	0.0156287760694075	113	5.27999191534038e-05	113	108.5	67.5
"HiG_7"	"Prdx2"	0.00762650306603037	"HiG"	0.00639786927822573	0.963	7.5	36	2.50431495789097	0	0.150075697124811	29	0.000507012490286524	29	113	67.5
"HiG_7"	"Prdx3"	0.00178640500187694	"HiG"	0.00201554167022909	0.963	7.5	120	7	0	0.0138906385751301	117	4.69278330240883e-05	117	57	67.5
"HiG_7"	"Prmt1"	0.0191772764798216	"HiG"	0.220003252312735	0.967	66	5	4.13675795797053	0	0.402041275006831	5	0.00135824755069875	5	92	67.5
"HiG_7"	"Prps1"	0.00400236039075817	"HiG"	0.0392894694540359	0.968	85	80	4.85935943634157	0	0.0765087103272266	61	0.000258475372727117	61	83	67.5
"HiG_7"	"Psat1"	0.0010672135210031	"HiG"	0.00334683895662106	0.964	17.5	132	6	0	0.00269976018975994	132	9.12081145189167e-06	132	67.5	67.5
"HiG_7"	"Ptma"	0.00908244579548294	"HiG"	0.03268346541226	0.968	85	22	6.32374807964675	0	0.16630667289792	22	0.000561846867898378	22	64	67.5
"HiG_7"	"Ran"	0.00825661272905161	"HiG"	0.02966122485075	0.966	46.5	29	3.03659737510224	0	0.150844295647972	27	0.000509609106918825	27	104	67.5
"HiG_7"	"Rangrf"	0.00284225156686969	"HiG"	0.00512399943619688	0.966	46.5	101	4	0	0.0407427489198268	88	0.000137644422026442	88	95.5	67.5
"HiG_7"	"Rbm38"	0.000969580177267783	"HiG"	0.00121163543248708	0.965	28.5	134	9	0	0.000538617070473076	134	1.81965226511174e-06	134	36	67.5
"HiG_7"	"Rpl22l1"	0.00451334179345942	"HiG"	0.0710381366612963	0.964	17.5	71	8	0	0.0836849892673414	57	0.000282719558335613	57	47.5	67.5
"HiG_7"	"Rpl7a"	0.0156199926812359	"HiG"	0.398728073782554	0.969	102	8	5.78471301435527	0	0.308232222925923	9	0.00104132507745244	9	71	67.5
"HiG_7"	"Rplp1"	0.00326275831419928	"HiG"	0.09090331421996	0.97	113.5	91	8	0	0.0537691582925693	79	0.00018165256179922	79	47.5	67.5
"HiG_7"	"Rps26"	0.0183997128393168	"HiG"	0.20020472913786	0.963	7.5	6	3.03142895247577	0	0.36695642388832	6	0.00123971764827135	6	105	67.5
"HiG_7"	"Rsl1d1"	0.0101110592738654	"HiG"	0.13258646584235	0.967	66	16	6.17563297580078	0	0.219932250314706	13	0.000743014359171304	13	65	67.5
"HiG_7"	"Runx1"	0.00754498727164306	"HiG"	0.0505283170967912	0.964	17.5	37	5.79039999618142	0	0.125342855370634	39	0.000423455592468359	39	70	67.5
"HiG_7"	"Ruvbl2"	0.00380388846365047	"HiG"	0.0566138527245367	0.968	85	84	3.97384387644184	0	0.0701708177867369	68	0.000237063573603841	68	98	67.5
"HiG_7"	"S100a10"	0.00480490378756387	"HiG"	0.0111922681235328	0.966	46.5	67	9.45589060029925	0	0.0434818392747997	85	0.000146898105658107	85	32	67.5
"HiG_7"	"Sdhd"	0.00193503363533656	"HiG"	0.00261446870853772	0.963	7.5	115	6	0	0.0206711752845683	108	6.9835051637055e-05	108	67.5	67.5
"HiG_7"	"Serbp1"	0.00443262608294787	"HiG"	0.147904521051771	0.971	124	73	8.82956838913266	0	0.0876373446285742	54	0.00029607211023167	54	41	67.5
"HiG_7"	"Set"	0.0144211859405533	"HiG"	0.0581380342911579	0.97	113.5	9	4.73246045363988	0	0.260563418585767	11	0.000880281819546509	11	87	67.5
"HiG_7"	"Slc25a3"	0.00597852788762533	"HiG"	0.0215277934597965	0.964	17.5	60	5.51372574391221	0	0.0915222481132908	50	0.000309196784166523	50	77	67.5
"HiG_7"	"Slc25a4"	0.0183045258796946	"HiG"	0.118383038099905	0.966	46.5	7	4.10911483184198	0	0.35849227666856	7	0.0012111225563127	7	93	67.5
"HiG_7"	"Slc25a5"	0.011376677522469	"HiG"	0.130710712304746	0.969	102	13	16.3549567755714	0	0.20924846344906	14	0.000706920484625201	14	20	67.5
"HiG_7"	"Snca"	0.00631113916061688	"HiG"	0	0.968	85	50.5	1	0	0.070315019977095	66.5	0.000237550743165861	66	129.5	67.5
"HiG_7"	"Sod2"	0.00201970515830844	"HiG"	0.001063567931621	0.965	28.5	113	4.79949141446939	0	0.0229308913830586	105	7.74692276454682e-05	105	84	67.5
"HiG_7"	"Ssb"	0.00789898375035066	"HiG"	0.268126033329302	0.969	102	34	8.62828900418243	0	0.17469633397059	19	0.00059019031746821	19	44	67.5
"HiG_7"	"Sssca1"	0.00268286433572836	"HiG"	0.0158685839074424	0.966	46.5	106	19	0	0.029240510111381	98	9.87855071330441e-05	98	13	67.5
"HiG_7"	"Tal1"	0.00648002931115259	"HiG"	0.0116110307224849	0.965	28.5	46	4	0	0.0935395817886385	49	0.000316012100637292	49	95.5	67.5
"HiG_7"	"Timm10"	0.00173686801473983	"HiG"	0.0157385230472583	0.964	17.5	122	8	0	0.018540437491672	111	6.26366131475404e-05	111	47.5	67.5
"HiG_7"	"Timm13"	0.00722076811419398	"HiG"	0.0285026601237203	0.966	46.5	40	10.5685363015927	0	0.0942775048595482	47	0.00031850508398496	47	29	67.5
"HiG_7"	"Timm8a1"	0.00275616628907056	"HiG"	0.0067733194973121	0.966	46.5	103	7.43386624412185	0	0.0284891240591494	100	9.62470407403696e-05	100	51	67.5
"HiG_7"	"Timm8b"	0.00439796572789805	"HiG"	0.0191380001317035	0.966	46.5	74	11.4710622410502	0	0.0556027537380859	77	0.000187847141007047	77	25	67.5
"HiG_7"	"Tkt"	0.00341433277306477	"HiG"	0.0543819863827568	0.972	130.5	90	26	0	0.0486705809658868	81	0.000164427638398266	81	4	67.5
"HiG_7"	"Tom1l1"	0.00133729251442937	"HiG"	0.00357023132079834	0.966	46.5	128	19	0	0.00657874613416585	130	2.22254936965063e-05	130	13	67.5
"HiG_7"	"Top1"	0.00306631645219239	"HiG"	0.0468318890710783	0.968	85	97	5.8857532846199	0	0.0408139058315561	87	0.0001378848169985	87	69	67.5
"HiG_7"	"Tpi1"	0.00818554475522372	"HiG"	0.124357863819844	0.969	102	30	13.5284741368533	0	0.15046081609759	28	0.000508313567897265	28	23	67.5
"HiG_7"	"Trp53"	0.00444975543450898	"HiG"	0.0821692435153863	0.963	7.5	72	8.1135407144688	0	0.0827150901790322	58	0.00027944287222646	58	45	67.5
"HiG_7"	"Tubb4b"	0.00490917917629278	"HiG"	0.0341245283048849	0.972	130.5	65	16.673483540167	0	0.0550522427952396	78	0.000185987306740674	78	19	67.5
"HiG_7"	"Ubash3b"	0.00406902106773491	"HiG"	0.0285378773340166	0.967	66	79	19	0	0.0525857943979046	80	0.000177654710803732	80	13	67.5
"HiG_7"	"Ubc"	0.0323324447369712	"HiG"	0.127992217443343	0.966	46.5	2	2.65516807756516	0	0.462854295000129	4	0.001563696942568	4	111	67.5
"HiG_7"	"Wdr12"	0.00683661691600243	"HiG"	0.0851972361666123	0.966	46.5	42	6.17494597344281	0	0.144502583854597	32	0.00048818440491418	32	66	67.5
"HiG_7"	"Wdr77"	0.00160273386799711	"HiG"	0.0179208473178085	0.966	46.5	123	7	0	0.0147042108105514	115	4.96763878734846e-05	115	57	67.5
"HiG_7"	"Ybx3"	0.00136211539424579	"HiG"	0.00955821041483137	0.967	66	127	10	0	0.0102465537181591	120	3.46167355343214e-05	120	30.5	67.5
"HiG_7"	"Zfpm1"	0.00308674285859309	"HiG"	0.000972609934640986	0.965	28.5	96	4	0	0.0317313859856184	96	0.000107200628329792	96	95.5	67.5
"HiG_8"	"Anp32a"	0.00451004204495003	"HiG"	0.0130029563853292	0.944	59.5	80	4.87253780114715	0	0.094888441865592	65	0.000328333708877481	65	64	64
"HiG_8"	"Apex1"	0.00412187574513989	"HiG"	0.00333023232806704	0.943	51.5	85	4.54426177441077	0	0.0651261684901535	76	0.00022535006397977	76	67	64
"HiG_8"	"Apoe"	0.00397395733543824	"HiG"	0.0243297213096343	0.943	51.5	87	6	0	0.113485400656275	60	0.000392683047253546	60	50.5	64
"HiG_8"	"Bccip"	0.00723112153229608	"HiG"	4.10391950238126e-17	0.938	29	36	1.61822028909898	0	0.0313491808937258	100	0.000108474674372754	100	103	64
"HiG_8"	"Cacybp"	0.002047292053543	"HiG"	0.00414386305657311	0.945	65.5	111	3.53046731401412	0	0.031031713206628	101	0.000107376170265149	101	80	64
"HiG_8"	"Cbx1"	0.00653267199606815	"HiG"	0.100069330861589	0.956	110	60	6.50511400734273	0	0.192977342493565	33	0.000667741669527907	33	46	64
"HiG_8"	"Ccnb1"	0.00660283922086085	"HiG"	3.77122902123505e-18	0.936	11	54	1	0	0.00291004965319164	126.5	1.00693759626008e-05	127	116.5	64
"HiG_8"	"Ccnd1"	0.00165326637930535	"HiG"	0.0315567865753663	0.945	65.5	117	13.0450591532117	0	0.0250453512022673	108	8.66621148867381e-05	108	9	64
"HiG_8"	"Ccnd2"	0.00183371299541455	"HiG"	0.00687673006092949	0.94	34.5	114	6	0	0.0320763421922387	99	0.000110990803433352	99	50.5	64
"HiG_8"	"Ccne1"	0.00118956419334122	"HiG"	0.000407061864499359	0.943	51.5	126	5	0	0.00481151889921014	123	1.66488543225264e-05	123	61.5	64
"HiG_8"	"Cct8"	0.00394731207416625	"HiG"	0.0271389257184416	0.943	51.5	88	6.40226224846709	0	0.113723296200445	58	0.000393506215226453	58	47	64
"HiG_8"	"Cd81"	0.00963657616018034	"HiG"	8.96697221970061e-17	0.935	2.5	24	1	0	0.0718616923616156	74	0.000248656374953687	74	116.5	64
"HiG_8"	"Cdc20"	0.00242492238749356	"HiG"	0.00297027064543077	0.944	59.5	107	2	0	0.0733398379636708	73	0.000253771065618238	73	95	64
"HiG_8"	"Cnn2"	0.00660283922086085	"HiG"	5.24157216289812e-17	0.937	22	54	1	0	0.0439805113919277	91.5	0.000152181700318089	92	116.5	64
"HiG_8"	"Cnn3"	0.0066028392208659	"HiG"	5.39992903089817e-17	0.936	11	44	1	0	0.0439805113919277	91.5	0.000152181700318089	91	116.5	64
"HiG_8"	"Dars"	0.0066028392208659	"HiG"	1.47897834632711e-17	0.936	11	44	1	0	0.0108460958830642	115.5	3.75297435400146e-05	115	116.5	64
"HiG_8"	"Dbn1"	0.00298816378129828	"HiG"	0.00723782494669723	0.945	65.5	97	8.09597319664153	0	0.0547774911412792	83	0.000189541491838336	83	32	64
"HiG_8"	"Ddx5"	0.014366585638575	"HiG"	0.568047105768543	0.96	121	10	7.12860176833583	0	0.628673323960807	10	0.00217534022131767	10	43	64
"HiG_8"	"Dek"	0.0066028392208659	"HiG"	4.82892463050709e-17	0.936	11	44	1	0	0.0444287012677702	89.5	0.000153732530338305	89	116.5	64
"HiG_8"	"Dkc1"	0.005974556909426	"HiG"	3.30490136112767e-17	0.937	22	63	2	0	0.028375260688507	104	9.81842930398167e-05	104	95	64
"HiG_8"	"Dnaja1"	0.0043972497406605	"HiG"	0.274644627256879	0.96	121	83	16	0	0.162348011588765	41	0.000561757825566659	41	2	64
"HiG_8"	"Dut"	0.00132836504998507	"HiG"	0.00554513147531877	0.947	75.5	123	15	0	0.012774780917844	113	4.42033941793911e-05	113	6	64
"HiG_8"	"Ebna1bp2"	0.00215997245261249	"HiG"	2.01062774708752e-05	0.942	43	110	2	0	0.00435762629485295	125	1.50782916776919e-05	125	95	64
"HiG_8"	"Eef1e1"	0.00660283922086085	"HiG"	1.4342195526694e-17	0.936	11	54	1	0	0.0108460958830642	115.5	3.75297435400146e-05	116	116.5	64
"HiG_8"	"Eif4a1"	0.00750909244409813	"HiG"	0.0585253564312095	0.95	92	32	7.91578851176761	0	0.232891800885305	32	0.000805853982302093	32	36	64
"HiG_8"	"Eif4a3"	0.00517934425843621	"HiG"	0.0439300266540782	0.949	87	71	3.91232894192433	0	0.166471283691722	37	0.000576025203085544	37	77	64
"HiG_8"	"Eno3"	0.00393543310849066	"HiG"	0.0203219220958087	0.948	81.5	89	3.26669164572492	0	0.123698280004859	52	0.000428021730120621	52	81	64
"HiG_8"	"Ezh2"	0.0085756764571092	"HiG"	0.0213450001021456	0.941	38	28	2.7046729980849	0	0.164826986874198	38	0.000570335594720408	38	87	64
"HiG_8"	"Fam162a"	0.00249176291093445	"HiG"	0.0115725573650285	0.952	95.5	106	5.89632287455557	0	0.0523211542432174	84	0.000181042056204905	84	52	64
"HiG_8"	"Fermt2"	0.00555389204253704	"HiG"	0.00367839930759438	0.943	51.5	66	2.44024215741615	0	0.112338304424958	61	0.000388713856141722	61	88	64
"HiG_8"	"Fhl1"	0.00500010945060399	"HiG"	0.000631797548982577	0.943	51.5	74	2	0	0.094684607133621	66	0.000327628398386232	66	95	64
"HiG_8"	"Fkbp4"	0.00270846063389355	"HiG"	0.0327801055163477	0.947	75.5	103	7.31181243698402	0	0.0635164209687121	78	0.000219780003351945	78	42	64
"HiG_8"	"Foxp1"	0.00146485152790084	"HiG"	0.00138507759329322	0.942	43	119	12	0	0.0104528036138151	117	3.61688706360384e-05	117	13.5	64
"HiG_8"	"Gnl3"	0.0066028392208659	"HiG"	6.33902844561897e-17	0.935	2.5	44	1	0	0.047195432888505	87.5	0.000163305996153996	87	116.5	64
"HiG_8"	"Gpc3"	0.00441707053518559	"HiG"	3.27719752701337e-17	0.936	11	82	2	0	0.0300624815196285	102	0.000104022427403559	102	95	64
"HiG_8"	"Gtpbp4"	0.00660283922086085	"HiG"	6.06756348162308e-17	0.935	2.5	54	1	0	0.047195432888505	87.5	0.000163305996153996	88	116.5	64
"HiG_8"	"H2afy"	0.00660283922086085	"HiG"	4.94283565075773e-17	0.936	11	54	1	0	0.0444287012677702	89.5	0.000153732530338305	90	116.5	64
"HiG_8"	"H3f3a"	0.00569357359772635	"HiG"	0.00384016531148208	0.94	34.5	65	4	0	0.106348073084968	62	0.000367986412058714	62	74.5	64
"HiG_8"	"Hdac1"	0.00744017033920989	"HiG"	0.0500096814020803	0.946	70	34	5.02544268076978	0	0.152802050688799	43	0.000528726818992384	43	60	64
"HiG_8"	"Hells"	0.0066028392208659	"HiG"	6.76443517840997e-17	0.937	22	44	1	0	0.0578555242397068	79.5	0.000200192125396909	79	116.5	64
"HiG_8"	"Hmgb1"	0.00446327793673952	"HiG"	0.00726673771477153	0.94	34.5	81	2.04276387456928	0	0.0872315264872898	69	0.000301839191997543	69	89	64
"HiG_8"	"Hmgb2"	0.0053340577564185	"HiG"	0.0463296568001966	0.941	38	68	5.29373768403494	0	0.113719520112012	59	0.000393493149176513	59	55	64
"HiG_8"	"Hmgb3"	0.00660283922086589	"HiG"	1.0453223761962e-16	0.937	22	49	1	0	0.0857037277019189	70.5	0.0002965526910101	70	116.5	64
"HiG_8"	"Hnrnpa3"	0.00476544217664067	"HiG"	0.150926120010639	0.954	106	77	8.35313675001319	0	0.182195444648966	35	0.000630434064529296	35	29	64
"HiG_8"	"Hnrnpdl"	0.00346207105209731	"HiG"	0.122277668503891	0.952	95.5	93	9	0	0.12724439589269	50	0.000440292027310347	50	22.5	64
"HiG_8"	"Hsp90aa1"	0.0131724998755596	"HiG"	0.344057925131667	0.959	117.5	14	7.3355269310732	0	0.480796014818298	13	0.00166365403051314	13	41	64
"HiG_8"	"Hspa5"	0.0227610906921316	"HiG"	0.992242190446525	0.961	123	2	8.08801548883125	0	1.0403785809619	2	0.00359992588568132	2	33	64
"HiG_8"	"Hspa8"	0.0310093504595066	"HiG"	1	0.964	124	1	6.3902443263219	0	1.25605567195176	1	0.00434621339775694	1	48	64
"HiG_8"	"Hspd1"	0.00372902745105741	"HiG"	0.03161311885324	0.949	87	90	7.34176644557863	0	0.103059878170531	64	0.000356608574984537	64	40	64
"HiG_8"	"Hspe1"	0.00427284483172545	"HiG"	0.0346204050940854	0.949	87	84	8.74984189003247	0	0.116495694837655	56	0.000403099290095692	56	26	64
"HiG_8"	"Id1"	0.0190405376544611	"HiG"	0.304930445470282	0.953	100.5	6	5.02847495779974	0	0.713155253972156	6	0.00246766523865798	6	59	64
"HiG_8"	"Id2"	0.00291318533597724	"HiG"	0.00561346348959588	0.945	65.5	101	12	0	0.0423632811144936	93	0.000146585747801016	93	13.5	64
"HiG_8"	"Id3"	0.00140255278241305	"HiG"	0.00120319746641297	0.943	51.5	120	12	0	0.00908020379937812	120	3.14193903092669e-05	120	13.5	64
"HiG_8"	"Ifitm2"	0.00575487096722166	"HiG"	5.68194565725102e-17	0.936	11	64	2	0	0.0417992108419871	94	0.000144633947550129	94	95	64
"HiG_8"	"Impdh2"	0.00293219459634644	"HiG"	0.107594323874005	0.955	108	100	10	0	0.0930819873803463	67	0.000322083001316077	67	18	64
"HiG_8"	"Ivns1abp"	0.00184886185223711	"HiG"	0.00250618919781669	0.944	59.5	113	12	0	0.0189135277551897	110	6.54447327169192e-05	110	13.5	64
"HiG_8"	"Krt18"	0.00675024330239053	"HiG"	0.00599663470756417	0.942	43	39	2	0	0.362344156383372	22	0.00125378600824696	22	95	64
"HiG_8"	"Krt8"	0.0069724736380071	"HiG"	0.00978277800881501	0.942	43	38	1.19699249157274	0	0.372836439110439	19	0.00129009148481121	19	105	64
"HiG_8"	"Ldha"	0.00516869640581134	"HiG"	0.0949745905188416	0.949	87	72	11	0	0.184112174700248	34	0.000637066348443764	34	17	64
"HiG_8"	"Lmnb1"	0.00333701704801077	"HiG"	1.57942296994039e-17	0.938	29	94	2	0	0.0119684812185903	114	4.14134298221118e-05	114	95	64
"HiG_8"	"Map1b"	0.00460809340490515	"HiG"	0.00506250758694125	0.941	38	79	4.67304869654826	0	0.0711735206111158	75	0.00024627515782393	75	65	64
"HiG_8"	"Mapk3"	0.00132096865116802	"HiG"	0.00159506501044973	0.944	59.5	124	3	0	0.00999909242805681	118	3.45989357372208e-05	118	83.5	64
"HiG_8"	"Mcm7"	0.00660283922086085	"HiG"	6.84880586286171e-17	0.937	22	54	1	0	0.0578555242397068	79.5	0.000200192125396909	80	116.5	64
"HiG_8"	"Mef2c"	0.0102257340563114	"HiG"	0.0239404298227791	0.946	70	17	1.83496119329805	0	0.444379351918825	14	0.00153764481632812	14	101	64
"HiG_8"	"Meis1"	0.00302696373989677	"HiG"	3.31247477413496e-05	0.942	43	96	2	0	0.0368901868536455	95	0.000127647705375936	95	95	64
"HiG_8"	"Meis2"	0.00722635468496496	"HiG"	0.00337827080638515	0.942	43	37	4.11856411231734	0	0.117381300407153	55	0.000406163669228903	55	72	64
"HiG_8"	"Mrto4"	0.00660283922086085	"HiG"	3.35745495622339e-17	0.937	22	54	1	0	0.0283655439200079	105.5	9.81506710034876e-05	106	116.5	64
"HiG_8"	"Ncl"	0.0192479301709785	"HiG"	0.941930337479374	0.968	127	4	9.13784633780007	0	0.876757896853198	3	0.003033764348973	3	20	64
"HiG_8"	"Ndn"	0.00632155217691155	"HiG"	0.0930962788553434	0.948	81.5	62	4.58814831718856	0	0.160943552468864	42	0.000556898105428594	42	66	64
"HiG_8"	"Nkx2-5"	0.00962063686626633	"HiG"	0.0375535060741489	0.948	81.5	25	3.59515225496567	0	0.422935385833377	15	0.00146344424163798	15	79	64
"HiG_8"	"Nop58"	0.0066028392208659	"HiG"	3.21081443590652e-17	0.936	11	44	1	0	0.0283655439200079	105.5	9.81506710034876e-05	105	116.5	64
"HiG_8"	"Npm1"	0.0190497225380247	"HiG"	0.683281370250232	0.966	126	5	8.02634461534272	0	0.776203735126732	5	0.00268582607310288	5	35	64
"HiG_8"	"Ola1"	0.00295474271631149	"HiG"	0.0336593429240468	0.954	106	98	11.3392510874695	0	0.079799265936973	72	0.000276122027463574	72	16	64
"HiG_8"	"Pa2g4"	0.00192617819062482	"HiG"	0.0153544486178423	0.95	92	112	15	0	0.0353733212783656	98	0.000122399035565279	98	6	64
"HiG_8"	"Pabpc1"	0.0140534128338911	"HiG"	0.724545274033543	0.965	125	11	9.41872878700262	0	0.643583547878062	8	0.00222693269161959	8	19	64
"HiG_8"	"Paics"	0.00361125054534751	"HiG"	0.211280489558933	0.959	117.5	91	16	0	0.124892184165363	51	0.000432152886385338	51	2	64
"HiG_8"	"Pbx1"	0.00840443940989398	"HiG"	0.000530783716383942	0.942	43	29	1.71492127273937	0	0.129403506210825	49	0.000447762997269291	49	102	64
"HiG_8"	"Pcna"	0.00813881067929236	"HiG"	0.00660166222011943	0.947	75.5	30	5.87195681613807	0	0.123363111076451	53	0.000426861976043082	53	53	64
"HiG_8"	"Pdia4"	0.00745685019755404	"HiG"	0.374731427483752	0.953	100.5	33	6.76391899792192	0	0.322309275925928	26	0.00111525701012432	26	45	64
"HiG_8"	"Pdia6"	0.00952592057011408	"HiG"	0.446026289530728	0.953	100.5	26	7.0436903861543	0	0.401580962584857	16	0.00138955350375383	16	44	64
"HiG_8"	"Peg3"	0.00168729198431236	"HiG"	0.0114346442519068	0.95	92	116	15	0	0.0263429417033249	107	9.11520474163492e-05	107	6	64
"HiG_8"	"Pfn2"	0.00110093375295972	"HiG"	0.00890870616927845	0.938	29	127	16	0	0.00526611697034277	122	1.82218580288677e-05	122	2	64
"HiG_8"	"Phgdh"	0.00256452853914774	"HiG"	0.0310396720845008	0.949	87	105	12.7534213500576	0	0.0646657563784539	77	0.000223756942486	77	10	64
"HiG_8"	"Pkm"	0.00900985679885218	"HiG"	0.142949563733227	0.957	112.5	27	7.78060454326259	0	0.335265631452942	24	0.00116008869014859	24	37	64
"HiG_8"	"Ppid"	0.00743754492761707	"HiG"	0.32735472203421	0.958	114.5	35	12.1297189730438	0	0.285244657915563	28	0.000987005736732051	28	11	64
