"signature"	"gene"	"PageRank"	"EigenCentrality"	"PPI_cat"	"strength"	"normalized.strength"	"annd"	"rank_by_PR"	"rank_by_strength"	"rank_by_normalized.strength"	"rank_by_ANND"	"p.PageRank"	"rank_by_p.PR"	"p.annd"	"rank_by_p.ANND"
"HiG_10"	"Crip1"	0.00568215581935588	0.0605627864831403	"HiG"	0.21561652800376	0.00283705957899684	23.5223585052518	56	55	55	44	NA	NA	NA	NA
"HiG_10"	"Csf2rb"	0.0229698999941359	0.601690277712759	"HiG"	1.3599281887865	0.0178937919577171	25.0787474239318	13	11	11	30	NA	NA	NA	NA
"HiG_10"	"Csf2rb2"	0.0189371087650409	0.535062231796618	"HiG"	1.13104407846229	0.0148821589271355	26.0503258345766	17	15	15	23	NA	NA	NA	NA
"HiG_10"	"Ctla2a"	0.00770305879129032	0.17865833667759	"HiG"	0.367159719228984	0.00483104893722347	22.2170686799821	48	42	42	51	NA	NA	NA	NA
"HiG_10"	"Ctsd"	0.0298346562090594	0.559500013799538	"HiG"	1.53602846357011	0.0202109008364488	20.5912932278656	6	8	8	58	NA	NA	NA	NA
"HiG_10"	"Cxcr2"	0.0152867750306141	0.346319582478477	"HiG"	0.823741705596859	0.0108387066525903	27.525041676421	25	25	25	12	NA	NA	NA	NA
"HiG_10"	"Cyp11a1"	0.00532735622570085	0.00324309411927231	"HiG"	0.099743852954135	0.00131241911781757	12.8147240165405	60	61	61	71	NA	NA	NA	NA
"HiG_10"	"Ero1l"	0.00331383605596141	0.00248064534180019	"HiG"	0.0305201066884439	0.000401580351163736	16.6742882705111	69	70	70	64	NA	NA	NA	NA
"HiG_10"	"F2r"	0.0054084277317741	0.055696720590738	"HiG"	0.193341990706992	0.00254397356193411	27.6099561964005	58	59	59	11	NA	NA	NA	NA
"HiG_10"	"Fcer1g"	0.0322954459303826	0.754417270556187	"HiG"	1.86995875885047	0.0246047205111904	24.8139231659277	5	4	4	33	NA	NA	NA	NA
"HiG_10"	"Fcgr3"	0.0141920745600544	0.23155501730561	"HiG"	0.729832610195222	0.00960306066046345	25.9747568417352	28	27	27	24	NA	NA	NA	NA
"HiG_10"	"Fth1"	0.0110986521176922	0.152370992457937	"HiG"	0.485982440931723	0.0063945058017332	20.0270544489608	37	38	38	61	NA	NA	NA	NA
"HiG_10"	"Furin"	0.0138580393581175	0.234903894562179	"HiG"	0.725415970423981	0.00954494697926291	27.5073515680131	31	28	28	13	NA	NA	NA	NA
"HiG_10"	"Gata2"	0.0149647204173031	0.0729462958141797	"HiG"	0.611068948839786	0.00804038090578666	16.2024201487447	26	32	32	65	NA	NA	NA	NA
"HiG_10"	"Glb1"	0.00438174673098567	0.0655967028870892	"HiG"	0.146115143957792	0.00192256768365516	22.0567149070277	62	60	60	53	NA	NA	NA	NA
"HiG_10"	"Grn"	0.0279170998631694	0.561591379408656	"HiG"	1.52520200261648	0.0200684474028484	23.0258153266271	9	9	9	46	NA	NA	NA	NA
"HiG_10"	"Gsn"	0.0171335086935907	0.287494305952954	"HiG"	0.890743695919256	0.0117203117884113	22.8073898367216	24	24	24	47	NA	NA	NA	NA
"HiG_10"	"Gzmb"	0.010894105418512	0.12093548641044	"HiG"	0.491832088984595	0.00647147485506046	25.3029899605905	39	37	37	28	NA	NA	NA	NA
"HiG_10"	"H2afy"	0.00346922478847546	0.000190095598952376	"HiG"	0.0219831988055283	0.000289252615862214	3	67	73	73	73	NA	NA	NA	NA
"HiG_10"	"Hdc"	0.0141444913204028	0.0665167709387625	"HiG"	0.621122631868646	0.00817266620879797	17.8633044418741	29	31	31	63	NA	NA	NA	NA
"HiG_10"	"Hgf"	0.0188758647601144	0.264661429340762	"HiG"	0.96345557793576	0.0126770470781021	24.702242257845	18	18	18	35	NA	NA	NA	NA
"HiG_10"	"Id2"	0.00792829932161909	0.0677168737138088	"HiG"	0.310008644814904	0.00407906111598558	27.3756119404839	47	48	48	14	NA	NA	NA	NA
"HiG_10"	"Igfbp7"	0.00556723695799506	0.0552663734831966	"HiG"	0.205623698637967	0.00270557498207851	26.5129369335597	57	56	56	20	NA	NA	NA	NA
"HiG_10"	"Il1rl1"	0.0128059860498999	0.150610125047695	"HiG"	0.518209474606484	0.00681854571850637	24.9679243704284	33	36	36	32	NA	NA	NA	NA
"HiG_10"	"Itga2b"	0.00752960203082005	0.0983337068042153	"HiG"	0.315382254237047	0.00414976650311904	24.4712161117294	49	46	46	37	NA	NA	NA	NA
"HiG_10"	"Itm2b"	0.0138363361769167	0.220258260630077	"HiG"	0.690992089470084	0.00909200117723795	19.7939945532158	32	30	30	62	NA	NA	NA	NA
"HiG_10"	"Klf6"	0.00694627334266299	0.0736856647935934	"HiG"	0.277156746088413	0.00364679929063702	25.7984080416892	52	52	52	26	NA	NA	NA	NA
"HiG_10"	"Lgals1"	0.0175928968406549	0.31467896432396	"HiG"	0.913350099925382	0.0120177644727024	26.1978157220946	22	23	23	21	NA	NA	NA	NA
"HiG_10"	"Lgals3"	0.0352138526897596	0.659760692601747	"HiG"	1.95833865402535	0.0257676138687545	24.2614092068168	2	3	3	38	NA	NA	NA	NA
"HiG_10"	"Lilrb4a"	0.0127438869593298	0.362329426989585	"HiG"	0.707209559845958	0.00930538894534155	30.118244258527	34	29	29	3	NA	NA	NA	NA
"HiG_10"	"Litaf"	0.00520178748377011	0.0734247980748749	"HiG"	0.193788834886281	0.00254985309060896	32.6525190007187	61	58	58	1	NA	NA	NA	NA
"HiG_10"	"Mboat1"	0.00203804347826087	2.44641709522736e-18	"HiG"	0	0	NA	75.5	75.5	75.5	NA	NA	NA	NA	NA
"HiG_10"	"Mcpt8"	0.00847667355337055	0.0250054401798792	"HiG"	0.29949090963524	0.00394066986362157	13.2344763841206	45	50	50	69	NA	NA	NA	NA
"HiG_10"	"Ms4a2"	0.0104558002227521	0.10466634011102	"HiG"	0.457613624324648	0.00602123189900853	21.2195134238325	40	39	39	56	NA	NA	NA	NA
"HiG_10"	"Nfkbia"	0.0114919517700162	0.159854466658158	"HiG"	0.531722588747563	0.00699634985194162	25.6973626020661	36	35	35	27	NA	NA	NA	NA
"HiG_10"	"Osm"	0.00745789077197117	0.111264495757151	"HiG"	0.338352372018525	0.00445200489498059	31.0811352353612	50	43	43	2	NA	NA	NA	NA
"HiG_10"	"Plek"	0.0181803380116973	0.344564818150138	"HiG"	0.917601794301414	0.0120737078197554	24.2422597575535	20	22	22	39	NA	NA	NA	NA
